county_UA,date,type,number
Nottinghamshire,2020-04-04,total_cases,357
Nottinghamshire,2020-04-05,total_cases,413
Nottinghamshire,2020-04-06,total_cases,425
Nottinghamshire,2020-04-07,total_cases,469
Nottinghamshire,2020-04-08,total_cases,509
Oldham,2020-03-09,total_cases,4
Oldham,2020-03-10,total_cases,4
Oldham,2020-03-11,total_cases,4
Oldham,2020-03-12,total_cases,4
Oldham,2020-03-13,total_cases,6
Oldham,2020-03-14,total_cases,6
Oldham,2020-03-15,total_cases,6
Oldham,2020-03-16,total_cases,10
Oldham,2020-03-17,total_cases,10
Oldham,2020-03-18,total_cases,12
Oldham,2020-03-19,total_cases,14
Oldham,2020-03-20,total_cases,14
Oldham,2020-03-21,total_cases,15
Oldham,2020-03-22,total_cases,23
Oldham,2020-03-23,total_cases,28
Oldham,2020-03-24,total_cases,34
Oldham,2020-03-25,total_cases,42
Oldham,2020-03-26,total_cases,48
Oldham,2020-03-27,total_cases,51
Oldham,2020-03-28,total_cases,73
Oldham,2020-03-29,total_cases,82
Oldham,2020-03-30,total_cases,101
Oldham,2020-03-31,total_cases,108
Oldham,2020-04-01,total_cases,114
Oldham,2020-04-02,total_cases,125
Oldham,2020-04-03,total_cases,149
Oldham,2020-04-04,total_cases,152
Oldham,2020-04-05,total_cases,194
Oldham,2020-04-06,total_cases,216
Oldham,2020-04-07,total_cases,232
Oldham,2020-04-08,total_cases,248
Oxfordshire,2020-03-09,total_cases,5
Oxfordshire,2020-03-10,total_cases,7
Oxfordshire,2020-03-11,total_cases,9
Oxfordshire,2020-03-12,total_cases,17
Oxfordshire,2020-03-13,total_cases,22
Oxfordshire,2020-03-14,total_cases,21
Oxfordshire,2020-03-15,total_cases,24
Oxfordshire,2020-03-16,total_cases,23
Oxfordshire,2020-03-17,total_cases,25
Oxfordshire,2020-03-18,total_cases,34
Oxfordshire,2020-03-19,total_cases,34
Oxfordshire,2020-03-20,total_cases,40
Oxfordshire,2020-03-21,total_cases,44
Oxfordshire,2020-03-22,total_cases,52
Oxfordshire,2020-03-23,total_cases,63
Oxfordshire,2020-03-24,total_cases,69
Oxfordshire,2020-03-25,total_cases,86
Oxfordshire,2020-03-26,total_cases,98
Oxfordshire,2020-03-27,total_cases,113
Oxfordshire,2020-03-28,total_cases,121
Oxfordshire,2020-03-29,total_cases,140
Oxfordshire,2020-03-30,total_cases,165
Oxfordshire,2020-03-31,total_cases,198
Oxfordshire,2020-04-01,total_cases,234
Oxfordshire,2020-04-02,total_cases,277
Oxfordshire,2020-04-03,total_cases,315
Oxfordshire,2020-04-04,total_cases,356
Oxfordshire,2020-04-05,total_cases,411
Oxfordshire,2020-04-06,total_cases,450
Oxfordshire,2020-04-07,total_cases,501
Oxfordshire,2020-04-08,total_cases,533
Peterborough,2020-03-09,total_cases,1
Peterborough,2020-03-10,total_cases,1
Peterborough,2020-03-11,total_cases,1
Peterborough,2020-03-12,total_cases,1
Peterborough,2020-03-13,total_cases,1
Peterborough,2020-03-14,total_cases,1
Peterborough,2020-03-15,total_cases,1
Peterborough,2020-03-16,total_cases,1
Peterborough,2020-03-17,total_cases,0
Peterborough,2020-03-18,total_cases,2
Peterborough,2020-03-19,total_cases,2
Peterborough,2020-03-20,total_cases,2
Peterborough,2020-03-21,total_cases,2
Peterborough,2020-03-22,total_cases,2
Peterborough,2020-03-23,total_cases,3
Peterborough,2020-03-24,total_cases,6
Peterborough,2020-03-25,total_cases,9
Peterborough,2020-03-26,total_cases,10
Peterborough,2020-03-27,total_cases,11
Peterborough,2020-03-28,total_cases,20
Peterborough,2020-03-29,total_cases,21
Peterborough,2020-03-30,total_cases,24
Peterborough,2020-03-31,total_cases,36
Peterborough,2020-04-01,total_cases,36
Peterborough,2020-04-02,total_cases,37
Peterborough,2020-04-03,total_cases,48
Peterborough,2020-04-04,total_cases,48
Peterborough,2020-04-05,total_cases,48
Peterborough,2020-04-06,total_cases,61
Peterborough,2020-04-07,total_cases,62
Peterborough,2020-04-08,total_cases,80
Plymouth,2020-03-09,total_cases,0
Plymouth,2020-03-10,total_cases,0
Plymouth,2020-03-11,total_cases,0
Plymouth,2020-03-12,total_cases,0
Plymouth,2020-03-13,total_cases,1
Plymouth,2020-03-14,total_cases,1
Plymouth,2020-03-15,total_cases,2
Plymouth,2020-03-16,total_cases,2
Plymouth,2020-03-17,total_cases,2
Plymouth,2020-03-18,total_cases,5
Plymouth,2020-03-19,total_cases,7
Plymouth,2020-03-20,total_cases,7
Plymouth,2020-03-21,total_cases,11
Plymouth,2020-03-22,total_cases,11
Plymouth,2020-03-23,total_cases,11
Plymouth,2020-03-24,total_cases,16
Plymouth,2020-03-25,total_cases,21
Plymouth,2020-03-26,total_cases,26
Plymouth,2020-03-27,total_cases,32
Plymouth,2020-03-28,total_cases,39
Plymouth,2020-03-29,total_cases,42
Plymouth,2020-03-30,total_cases,44
Plymouth,2020-03-31,total_cases,50
Plymouth,2020-04-01,total_cases,56
Plymouth,2020-04-02,total_cases,60
Plymouth,2020-04-03,total_cases,71
Plymouth,2020-04-04,total_cases,71
Plymouth,2020-04-05,total_cases,97
Plymouth,2020-04-06,total_cases,102
Plymouth,2020-04-07,total_cases,102
Plymouth,2020-04-08,total_cases,110
Portsmouth,2020-03-09,total_cases,0
Portsmouth,2020-03-10,total_cases,0
Portsmouth,2020-03-11,total_cases,0
Portsmouth,2020-03-12,total_cases,0
Portsmouth,2020-03-13,total_cases,0
Portsmouth,2020-03-14,total_cases,1
Portsmouth,2020-03-15,total_cases,1
Portsmouth,2020-03-16,total_cases,1
Portsmouth,2020-03-17,total_cases,3
Portsmouth,2020-03-18,total_cases,4
Portsmouth,2020-03-19,total_cases,5
Portsmouth,2020-03-20,total_cases,13
Portsmouth,2020-03-21,total_cases,22
Portsmouth,2020-03-22,total_cases,25
Portsmouth,2020-03-23,total_cases,25
Portsmouth,2020-03-24,total_cases,29
Portsmouth,2020-03-25,total_cases,33
Portsmouth,2020-03-26,total_cases,42
Portsmouth,2020-03-27,total_cases,50
Portsmouth,2020-03-28,total_cases,64
Portsmouth,2020-03-29,total_cases,70
Portsmouth,2020-03-30,total_cases,72
Portsmouth,2020-03-31,total_cases,78
Portsmouth,2020-04-01,total_cases,79
Portsmouth,2020-04-02,total_cases,83
Portsmouth,2020-04-03,total_cases,85
Portsmouth,2020-04-04,total_cases,89
Portsmouth,2020-04-05,total_cases,96
Portsmouth,2020-04-06,total_cases,104
Portsmouth,2020-04-07,total_cases,115
Portsmouth,2020-04-08,total_cases,130
Reading,2020-03-09,total_cases,0
Reading,2020-03-10,total_cases,0
Reading,2020-03-11,total_cases,0
Reading,2020-03-12,total_cases,2
Reading,2020-03-13,total_cases,3
Reading,2020-03-14,total_cases,3
Reading,2020-03-15,total_cases,3
Reading,2020-03-16,total_cases,3
Reading,2020-03-17,total_cases,3
Reading,2020-03-18,total_cases,5
Reading,2020-03-19,total_cases,7
Reading,2020-03-20,total_cases,7
Reading,2020-03-21,total_cases,7
Reading,2020-03-22,total_cases,8
Reading,2020-03-23,total_cases,8
Reading,2020-03-24,total_cases,8
Reading,2020-03-25,total_cases,9
Reading,2020-03-26,total_cases,10
Reading,2020-03-27,total_cases,25
Reading,2020-03-28,total_cases,27
Reading,2020-03-29,total_cases,27
Reading,2020-03-30,total_cases,28
Reading,2020-03-31,total_cases,29
Reading,2020-04-01,total_cases,66
Reading,2020-04-02,total_cases,67
Reading,2020-04-03,total_cases,67
Reading,2020-04-04,total_cases,79
Reading,2020-04-05,total_cases,89
Reading,2020-04-06,total_cases,111
Reading,2020-04-07,total_cases,128
Reading,2020-04-08,total_cases,129
Redbridge,2020-03-09,total_cases,1
Redbridge,2020-03-10,total_cases,1
Redbridge,2020-03-11,total_cases,1
Redbridge,2020-03-12,total_cases,1
Redbridge,2020-03-13,total_cases,1
Redbridge,2020-03-14,total_cases,1
Redbridge,2020-03-15,total_cases,1
Redbridge,2020-03-16,total_cases,2
Redbridge,2020-03-17,total_cases,4
Redbridge,2020-03-18,total_cases,7
Redbridge,2020-03-19,total_cases,18
Redbridge,2020-03-20,total_cases,27
Redbridge,2020-03-21,total_cases,42
Redbridge,2020-03-22,total_cases,45
Redbridge,2020-03-23,total_cases,51
Redbridge,2020-03-24,total_cases,57
Redbridge,2020-03-25,total_cases,67
Redbridge,2020-03-26,total_cases,89
Redbridge,2020-03-27,total_cases,115
Redbridge,2020-03-28,total_cases,128
Redbridge,2020-03-29,total_cases,143
Redbridge,2020-03-30,total_cases,161
Redbridge,2020-03-31,total_cases,177
Redbridge,2020-04-01,total_cases,196
Redbridge,2020-04-02,total_cases,212
Redbridge,2020-04-03,total_cases,247
Redbridge,2020-04-04,total_cases,252
Redbridge,2020-04-05,total_cases,299
Redbridge,2020-04-06,total_cases,311
Redbridge,2020-04-07,total_cases,319
Redbridge,2020-04-08,total_cases,366
Redcar and Cleveland,2020-03-09,total_cases,0
Redcar and Cleveland,2020-03-10,total_cases,0
Redcar and Cleveland,2020-03-11,total_cases,0
Redcar and Cleveland,2020-03-12,total_cases,0
Redcar and Cleveland,2020-03-13,total_cases,0
Redcar and Cleveland,2020-03-14,total_cases,1
Redcar and Cleveland,2020-03-15,total_cases,1
Redcar and Cleveland,2020-03-16,total_cases,0
Redcar and Cleveland,2020-03-17,total_cases,1
Redcar and Cleveland,2020-03-18,total_cases,1
Redcar and Cleveland,2020-03-19,total_cases,1
Redcar and Cleveland,2020-03-20,total_cases,2
Redcar and Cleveland,2020-03-21,total_cases,3
Redcar and Cleveland,2020-03-22,total_cases,3
Redcar and Cleveland,2020-03-23,total_cases,3
Redcar and Cleveland,2020-03-24,total_cases,7
Redcar and Cleveland,2020-03-25,total_cases,10
Redcar and Cleveland,2020-03-26,total_cases,10
Redcar and Cleveland,2020-03-27,total_cases,13
Redcar and Cleveland,2020-03-28,total_cases,15
Redcar and Cleveland,2020-03-29,total_cases,25
Redcar and Cleveland,2020-03-30,total_cases,34
Redcar and Cleveland,2020-03-31,total_cases,43
Redcar and Cleveland,2020-04-01,total_cases,51
Redcar and Cleveland,2020-04-02,total_cases,55
Redcar and Cleveland,2020-04-03,total_cases,64
Redcar and Cleveland,2020-04-04,total_cases,75
Redcar and Cleveland,2020-04-05,total_cases,84
Redcar and Cleveland,2020-04-06,total_cases,100
Redcar and Cleveland,2020-04-07,total_cases,112
Redcar and Cleveland,2020-04-08,total_cases,119
Richmond upon Thames,2020-03-09,total_cases,0
Richmond upon Thames,2020-03-10,total_cases,1
Richmond upon Thames,2020-03-11,total_cases,1
Richmond upon Thames,2020-03-12,total_cases,1
Richmond upon Thames,2020-03-13,total_cases,1
Richmond upon Thames,2020-03-14,total_cases,2
Richmond upon Thames,2020-03-15,total_cases,2
Richmond upon Thames,2020-03-16,total_cases,2
Richmond upon Thames,2020-03-17,total_cases,3
Richmond upon Thames,2020-03-18,total_cases,7
Richmond upon Thames,2020-03-19,total_cases,12
Richmond upon Thames,2020-03-20,total_cases,16
Richmond upon Thames,2020-03-21,total_cases,22
Richmond upon Thames,2020-03-22,total_cases,25
Richmond upon Thames,2020-03-23,total_cases,31
Richmond upon Thames,2020-03-24,total_cases,36
Richmond upon Thames,2020-03-25,total_cases,44
Richmond upon Thames,2020-03-26,total_cases,55
Richmond upon Thames,2020-03-27,total_cases,68
Richmond upon Thames,2020-03-28,total_cases,83
Richmond upon Thames,2020-03-29,total_cases,94
Richmond upon Thames,2020-03-30,total_cases,112
Richmond upon Thames,2020-03-31,total_cases,123
Richmond upon Thames,2020-04-01,total_cases,142
Richmond upon Thames,2020-04-02,total_cases,155
Richmond upon Thames,2020-04-03,total_cases,167
Richmond upon Thames,2020-04-04,total_cases,175
Richmond upon Thames,2020-04-05,total_cases,189
Richmond upon Thames,2020-04-06,total_cases,200
Richmond upon Thames,2020-04-07,total_cases,213
Richmond upon Thames,2020-04-08,total_cases,223
Rochdale,2020-03-09,total_cases,0
Rochdale,2020-03-10,total_cases,0
Rochdale,2020-03-11,total_cases,1
Rochdale,2020-03-12,total_cases,1
Rochdale,2020-03-13,total_cases,2
Rochdale,2020-03-14,total_cases,2
Rochdale,2020-03-15,total_cases,2
Rochdale,2020-03-16,total_cases,4
Rochdale,2020-03-17,total_cases,4
Rochdale,2020-03-18,total_cases,6
Rochdale,2020-03-19,total_cases,9
Rochdale,2020-03-20,total_cases,12
Rochdale,2020-03-21,total_cases,13
Rochdale,2020-03-22,total_cases,15
Rochdale,2020-03-23,total_cases,19
Rochdale,2020-03-24,total_cases,24
Rochdale,2020-03-25,total_cases,29
Rochdale,2020-03-26,total_cases,38
Rochdale,2020-03-27,total_cases,40
Rochdale,2020-03-28,total_cases,52
Rochdale,2020-03-29,total_cases,65
Rochdale,2020-03-30,total_cases,78
Rochdale,2020-03-31,total_cases,89
Rochdale,2020-04-01,total_cases,94
Rochdale,2020-04-02,total_cases,105
Rochdale,2020-04-03,total_cases,126
Rochdale,2020-04-04,total_cases,127
Rochdale,2020-04-05,total_cases,155
Rochdale,2020-04-06,total_cases,167
Rochdale,2020-04-07,total_cases,186
Rochdale,2020-04-08,total_cases,195
Rotherham,2020-03-09,total_cases,0
Rotherham,2020-03-10,total_cases,1
Rotherham,2020-03-11,total_cases,1
Rotherham,2020-03-12,total_cases,1
Rotherham,2020-03-13,total_cases,1
Rotherham,2020-03-14,total_cases,2
Rotherham,2020-03-15,total_cases,2
Rotherham,2020-03-16,total_cases,2
Rotherham,2020-03-17,total_cases,1
Rotherham,2020-03-18,total_cases,4
Rotherham,2020-03-19,total_cases,3
Rotherham,2020-03-20,total_cases,4
Rotherham,2020-03-21,total_cases,6
Rotherham,2020-03-22,total_cases,9
Rotherham,2020-03-23,total_cases,12
Rotherham,2020-03-24,total_cases,16
Rotherham,2020-03-25,total_cases,20
Rotherham,2020-03-26,total_cases,30
Rotherham,2020-03-27,total_cases,39
Rotherham,2020-03-28,total_cases,57
Rotherham,2020-03-29,total_cases,60
Rotherham,2020-03-30,total_cases,70
Rotherham,2020-03-31,total_cases,78
Rotherham,2020-04-01,total_cases,107
Rotherham,2020-04-02,total_cases,129
Rotherham,2020-04-03,total_cases,154
Rotherham,2020-04-04,total_cases,158
Rotherham,2020-04-05,total_cases,202
Rotherham,2020-04-06,total_cases,221
Rotherham,2020-04-07,total_cases,223
Rotherham,2020-04-08,total_cases,240
Rutland,2020-03-09,total_cases,0
Rutland,2020-03-10,total_cases,0
Rutland,2020-03-11,total_cases,0
Rutland,2020-03-12,total_cases,0
Rutland,2020-03-13,total_cases,0
Rutland,2020-03-14,total_cases,0
Rutland,2020-03-15,total_cases,0
Rutland,2020-03-16,total_cases,0
Rutland,2020-03-17,total_cases,0
Rutland,2020-03-18,total_cases,0
Rutland,2020-03-19,total_cases,0
Rutland,2020-03-20,total_cases,0
Rutland,2020-03-21,total_cases,0
Rutland,2020-03-22,total_cases,0
Rutland,2020-03-23,total_cases,0
Rutland,2020-03-24,total_cases,0
Rutland,2020-03-25,total_cases,0
Rutland,2020-03-26,total_cases,0
Rutland,2020-03-27,total_cases,0
Rutland,2020-03-28,total_cases,2
Rutland,2020-03-29,total_cases,2
Rutland,2020-03-30,total_cases,2
Rutland,2020-03-31,total_cases,3
Rutland,2020-04-01,total_cases,4
Rutland,2020-04-02,total_cases,5
Rutland,2020-04-03,total_cases,6
Rutland,2020-04-04,total_cases,6
Rutland,2020-04-05,total_cases,6
Rutland,2020-04-06,total_cases,6
Rutland,2020-04-07,total_cases,6
Rutland,2020-04-08,total_cases,8
Salford,2020-03-09,total_cases,0
Salford,2020-03-10,total_cases,0
Salford,2020-03-11,total_cases,0
Salford,2020-03-12,total_cases,0
Salford,2020-03-13,total_cases,0
Salford,2020-03-14,total_cases,0
Salford,2020-03-15,total_cases,1
Salford,2020-03-16,total_cases,1
Salford,2020-03-17,total_cases,4
Salford,2020-03-18,total_cases,4
Salford,2020-03-19,total_cases,9
Salford,2020-03-20,total_cases,10
Salford,2020-03-21,total_cases,12
Salford,2020-03-22,total_cases,23
Salford,2020-03-23,total_cases,25
Salford,2020-03-24,total_cases,31
Salford,2020-03-25,total_cases,47
Salford,2020-03-26,total_cases,52
Salford,2020-03-27,total_cases,58
Salford,2020-03-28,total_cases,78
Salford,2020-03-29,total_cases,92
Salford,2020-03-30,total_cases,104
Salford,2020-03-31,total_cases,127
Salford,2020-04-01,total_cases,129
Salford,2020-04-02,total_cases,158
Salford,2020-04-03,total_cases,190
Salford,2020-04-04,total_cases,191
Salford,2020-04-05,total_cases,226
Salford,2020-04-06,total_cases,242
Salford,2020-04-07,total_cases,259
Salford,2020-04-08,total_cases,273
Sandwell,2020-03-09,total_cases,0
Sandwell,2020-03-10,total_cases,0
Sandwell,2020-03-11,total_cases,0
Sandwell,2020-03-12,total_cases,0
Sandwell,2020-03-13,total_cases,0
Sandwell,2020-03-14,total_cases,0
Sandwell,2020-03-15,total_cases,1
Sandwell,2020-03-16,total_cases,4
Sandwell,2020-03-17,total_cases,6
Sandwell,2020-03-18,total_cases,6
Sandwell,2020-03-19,total_cases,7
Sandwell,2020-03-20,total_cases,11
Sandwell,2020-03-21,total_cases,15
Sandwell,2020-03-22,total_cases,20
Sandwell,2020-03-23,total_cases,31
Sandwell,2020-03-24,total_cases,47
Sandwell,2020-03-25,total_cases,50
Sandwell,2020-03-26,total_cases,65
Sandwell,2020-03-27,total_cases,103
Sandwell,2020-03-28,total_cases,116
Sandwell,2020-03-29,total_cases,138
Sandwell,2020-03-30,total_cases,144
Sandwell,2020-03-31,total_cases,158
Sandwell,2020-04-01,total_cases,186
Sandwell,2020-04-02,total_cases,215
Sandwell,2020-04-03,total_cases,252
Sandwell,2020-04-04,total_cases,283
Sandwell,2020-04-05,total_cases,316
Sandwell,2020-04-06,total_cases,353
Sandwell,2020-04-07,total_cases,363
Sandwell,2020-04-08,total_cases,399
Sefton,2020-03-09,total_cases,0
Sefton,2020-03-10,total_cases,0
Sefton,2020-03-11,total_cases,1
Sefton,2020-03-12,total_cases,1
Sefton,2020-03-13,total_cases,1
Sefton,2020-03-14,total_cases,1
Sefton,2020-03-15,total_cases,1
Sefton,2020-03-16,total_cases,1
Sefton,2020-03-17,total_cases,3
Sefton,2020-03-18,total_cases,4
Sefton,2020-03-19,total_cases,6
Sefton,2020-03-20,total_cases,7
Sefton,2020-03-21,total_cases,7
Sefton,2020-03-22,total_cases,8
Sefton,2020-03-23,total_cases,10
Sefton,2020-03-24,total_cases,13
Sefton,2020-03-25,total_cases,20
Sefton,2020-03-26,total_cases,24
Sefton,2020-03-27,total_cases,30
Sefton,2020-03-28,total_cases,35
Sefton,2020-03-29,total_cases,45
Sefton,2020-03-30,total_cases,57
Sefton,2020-03-31,total_cases,73
Sefton,2020-04-01,total_cases,86
Sefton,2020-04-02,total_cases,119
Sefton,2020-04-03,total_cases,142
Sefton,2020-04-04,total_cases,172
Sefton,2020-04-05,total_cases,219
Sefton,2020-04-06,total_cases,264
Sefton,2020-04-07,total_cases,289
Sefton,2020-04-08,total_cases,306
Sheffield,2020-03-09,total_cases,0
Sheffield,2020-03-10,total_cases,0
Sheffield,2020-03-11,total_cases,1
Sheffield,2020-03-12,total_cases,3
Sheffield,2020-03-13,total_cases,3
Sheffield,2020-03-14,total_cases,13
Sheffield,2020-03-15,total_cases,12
Sheffield,2020-03-16,total_cases,15
Sheffield,2020-03-17,total_cases,1
Sheffield,2020-03-18,total_cases,36
Sheffield,2020-03-19,total_cases,40
Sheffield,2020-03-20,total_cases,48
Sheffield,2020-03-21,total_cases,61
Sheffield,2020-03-22,total_cases,82
Sheffield,2020-03-23,total_cases,106
Sheffield,2020-03-24,total_cases,130
Sheffield,2020-03-25,total_cases,174
Sheffield,2020-03-26,total_cases,240
Sheffield,2020-03-27,total_cases,286
Sheffield,2020-03-28,total_cases,361
Sheffield,2020-03-29,total_cases,387
Sheffield,2020-03-30,total_cases,428
Sheffield,2020-03-31,total_cases,451
Sheffield,2020-04-01,total_cases,541
Sheffield,2020-04-02,total_cases,602
Sheffield,2020-04-03,total_cases,715
Sheffield,2020-04-04,total_cases,730
Sheffield,2020-04-05,total_cases,833
Sheffield,2020-04-06,total_cases,882
Sheffield,2020-04-07,total_cases,883
Sheffield,2020-04-08,total_cases,940
Shropshire,2020-03-09,total_cases,0
Shropshire,2020-03-10,total_cases,1
Shropshire,2020-03-11,total_cases,2
Shropshire,2020-03-12,total_cases,2
Shropshire,2020-03-13,total_cases,3
Shropshire,2020-03-14,total_cases,3
Shropshire,2020-03-15,total_cases,4
Shropshire,2020-03-16,total_cases,2
Shropshire,2020-03-17,total_cases,2
Shropshire,2020-03-18,total_cases,3
Shropshire,2020-03-19,total_cases,3
Shropshire,2020-03-20,total_cases,3
Shropshire,2020-03-21,total_cases,3
