Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Previously reported daily cases,Change in daily cases,Cumulative lab-confirmed cases,Previously reported cumulative cases,Change in cumulative cases
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-03-10,2,NA,NA,5,NA,NA
Central Bedfordshire,E06000056,Upper tier local authority,2020-03-10,2,NA,NA,2,NA,NA
Wiltshire,E06000054,Upper tier local authority,2020-03-10,1,NA,NA,5,NA,NA
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-03-10,1,NA,NA,7,NA,NA
Shropshire,E06000051,Upper tier local authority,2020-03-10,2,NA,NA,5,NA,NA
Cheshire West and Chester,E06000050,Upper tier local authority,2020-03-10,2,NA,NA,3,NA,NA
Cheshire East,E06000049,Upper tier local authority,2020-03-10,1,NA,NA,1,NA,NA
Isle of Wight,E06000046,Upper tier local authority,2020-03-10,1,NA,NA,2,NA,NA
Southampton,E06000045,Upper tier local authority,2020-03-10,2,NA,NA,3,NA,NA
Brighton and Hove,E06000043,Upper tier local authority,2020-03-10,2,NA,NA,9,NA,NA
Wokingham,E06000041,Upper tier local authority,2020-03-10,2,NA,NA,5,NA,NA
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-03-10,2,NA,NA,4,NA,NA
Reading,E06000038,Upper tier local authority,2020-03-10,1,NA,NA,2,NA,NA
Thurrock,E06000034,Upper tier local authority,2020-03-10,1,NA,NA,1,NA,NA
Plymouth,E06000026,Upper tier local authority,2020-03-10,1,NA,NA,1,NA,NA
"Bristol, City of",E06000023,Upper tier local authority,2020-03-10,1,NA,NA,4,NA,NA
Telford and Wrekin,E06000020,Upper tier local authority,2020-03-10,1,NA,NA,1,NA,NA
Nottingham,E06000018,Upper tier local authority,2020-03-10,3,NA,NA,7,NA,NA
Derby,E06000015,Upper tier local authority,2020-03-10,2,NA,NA,3,NA,NA
York,E06000014,Upper tier local authority,2020-03-10,1,NA,NA,3,NA,NA
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-03-10,2,NA,NA,3,NA,NA
Blackpool,E06000009,Upper tier local authority,2020-03-10,1,NA,NA,1,NA,NA
Stockton-on-Tees,E06000004,Upper tier local authority,2020-03-10,2,NA,NA,3,NA,NA
Redcar and Cleveland,E06000003,Upper tier local authority,2020-03-10,1,NA,NA,1,NA,NA
England,E92000001,Nation,2020-03-09,125,125,0,568,566,2
South West,E12000009,Region,2020-03-09,5,NA,NA,54,NA,NA
South East,E12000008,Region,2020-03-09,24,NA,NA,92,NA,NA
London,E12000007,Region,2020-03-09,54,NA,NA,187,NA,NA
East of England,E12000006,Region,2020-03-09,4,NA,NA,34,NA,NA
West Midlands,E12000005,Region,2020-03-09,8,NA,NA,37,NA,NA
East Midlands,E12000004,Region,2020-03-09,10,NA,NA,42,NA,NA
Yorkshire and The Humber,E12000003,Region,2020-03-09,7,NA,NA,36,NA,NA
North West,E12000002,Region,2020-03-09,7,NA,NA,54,NA,NA
North East,E12000001,Region,2020-03-09,3,NA,NA,10,NA,NA
Worcestershire,E10000034,Upper tier local authority,2020-03-09,2,NA,NA,3,NA,NA
West Sussex,E10000032,Upper tier local authority,2020-03-09,2,NA,NA,5,NA,NA
Warwickshire,E10000031,Upper tier local authority,2020-03-09,1,NA,NA,8,NA,NA
Surrey,E10000030,Upper tier local authority,2020-03-09,3,NA,NA,11,NA,NA
Staffordshire,E10000028,Upper tier local authority,2020-03-09,1,NA,NA,5,NA,NA
Oxfordshire,E10000025,Upper tier local authority,2020-03-09,3,NA,NA,12,NA,NA
North Yorkshire,E10000023,Upper tier local authority,2020-03-09,1,NA,NA,3,NA,NA
Northamptonshire,E10000021,Upper tier local authority,2020-03-09,2,NA,NA,8,NA,NA
Lincolnshire,E10000019,Upper tier local authority,2020-03-09,1,NA,NA,3,NA,NA
Leicestershire,E10000018,Upper tier local authority,2020-03-09,3,NA,NA,7,NA,NA
Lancashire,E10000017,Upper tier local authority,2020-03-09,1,NA,NA,5,NA,NA
Kent,E10000016,Upper tier local authority,2020-03-09,2,NA,NA,9,NA,NA
Hertfordshire,E10000015,Upper tier local authority,2020-03-09,2,NA,NA,21,NA,NA
Hampshire,E10000014,Upper tier local authority,2020-03-09,7,NA,NA,17,NA,NA
Gloucestershire,E10000013,Upper tier local authority,2020-03-09,1,NA,NA,5,NA,NA
Essex,E10000012,Upper tier local authority,2020-03-09,1,NA,NA,6,NA,NA
Derbyshire,E10000007,Upper tier local authority,2020-03-09,3,NA,NA,11,NA,NA
Cumbria,E10000006,Upper tier local authority,2020-03-09,1,NA,NA,9,NA,NA
Buckinghamshire,E10000002,Upper tier local authority,2020-03-09,2,NA,NA,7,NA,NA
Westminster,E09000033,Upper tier local authority,2020-03-09,6,NA,NA,18,NA,NA
Wandsworth,E09000032,Upper tier local authority,2020-03-09,2,NA,NA,7,NA,NA
Waltham Forest,E09000031,Upper tier local authority,2020-03-09,1,NA,NA,3,NA,NA
Tower Hamlets,E09000030,Upper tier local authority,2020-03-09,2,NA,NA,8,NA,NA
Sutton,E09000029,Upper tier local authority,2020-03-09,1,NA,NA,4,NA,NA
Southwark,E09000028,Upper tier local authority,2020-03-09,7,NA,NA,18,NA,NA
Newham,E09000025,Upper tier local authority,2020-03-09,1,NA,NA,1,NA,NA
Merton,E09000024,Upper tier local authority,2020-03-09,1,NA,NA,4,NA,NA
Lambeth,E09000022,Upper tier local authority,2020-03-09,2,NA,NA,7,NA,NA
Kensington and Chelsea,E09000020,Upper tier local authority,2020-03-09,4,NA,NA,23,NA,NA
Havering,E09000016,Upper tier local authority,2020-03-09,1,NA,NA,3,NA,NA
Harrow,E09000015,Upper tier local authority,2020-03-09,5,NA,NA,6,NA,NA
Haringey,E09000014,Upper tier local authority,2020-03-09,2,NA,NA,3,NA,NA
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-03-09,3,NA,NA,6,NA,NA
Hackney,E09000012,Upper tier local authority,2020-03-09,2,NA,NA,5,NA,NA
Enfield,E09000010,Upper tier local authority,2020-03-09,1,NA,NA,4,NA,NA
Croydon,E09000008,Upper tier local authority,2020-03-09,1,NA,NA,2,NA,NA
Camden,E09000007,Upper tier local authority,2020-03-09,2,NA,NA,8,NA,NA
Bromley,E09000006,Upper tier local authority,2020-03-09,1,NA,NA,3,NA,NA
Brent,E09000005,Upper tier local authority,2020-03-09,3,NA,NA,6,NA,NA
Bexley,E09000004,Upper tier local authority,2020-03-09,2,NA,NA,2,NA,NA
Barnet,E09000003,Upper tier local authority,2020-03-09,3,NA,NA,13,NA,NA
Barking and Dagenham,E09000002,Upper tier local authority,2020-03-09,1,NA,NA,3,NA,NA
Leeds,E08000035,Upper tier local authority,2020-03-09,3,NA,NA,8,NA,NA
Kirklees,E08000034,Upper tier local authority,2020-03-09,1,NA,NA,1,NA,NA
Dudley,E08000027,Upper tier local authority,2020-03-09,2,NA,NA,3,NA,NA
Birmingham,E08000025,Upper tier local authority,2020-03-09,1,NA,NA,5,NA,NA
North Tyneside,E08000022,Upper tier local authority,2020-03-09,1,NA,NA,2,NA,NA
Rotherham,E08000018,Upper tier local authority,2020-03-09,2,NA,NA,3,NA,NA
Sefton,E08000014,Upper tier local authority,2020-03-09,1,NA,NA,1,NA,NA
Rochdale,E08000005,Upper tier local authority,2020-03-09,1,NA,NA,1,NA,NA
Manchester,E08000003,Upper tier local authority,2020-03-09,2,NA,NA,6,NA,NA
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-03-09,1,NA,NA,6,NA,NA
Shropshire,E06000051,Upper tier local authority,2020-03-09,1,NA,NA,3,NA,NA
County Durham,E06000047,Upper tier local authority,2020-03-09,1,NA,NA,1,NA,NA
Portsmouth,E06000044,Upper tier local authority,2020-03-09,1,NA,NA,1,NA,NA
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-03-09,1,NA,NA,2,NA,NA
Slough,E06000039,Upper tier local authority,2020-03-09,1,NA,NA,5,NA,NA
Bracknell Forest,E06000036,Upper tier local authority,2020-03-09,2,NA,NA,3,NA,NA
Southend-on-Sea,E06000033,Upper tier local authority,2020-03-09,1,NA,NA,2,NA,NA
South Gloucestershire,E06000025,Upper tier local authority,2020-03-09,2,NA,NA,3,NA,NA
North Somerset,E06000024,Upper tier local authority,2020-03-09,1,NA,NA,1,NA,NA
Nottingham,E06000018,Upper tier local authority,2020-03-09,1,NA,NA,4,NA,NA
Warrington,E06000007,Upper tier local authority,2020-03-09,1,NA,NA,1,NA,NA
Stockton-on-Tees,E06000004,Upper tier local authority,2020-03-09,1,NA,NA,1,NA,NA
England,E92000001,Nation,2020-03-08,50,50,0,443,441,2
South West,E12000009,Region,2020-03-08,3,NA,NA,49,NA,NA
South East,E12000008,Region,2020-03-08,10,NA,NA,68,NA,NA
London,E12000007,Region,2020-03-08,22,NA,NA,133,NA,NA
East of England,E12000006,Region,2020-03-08,2,NA,NA,30,NA,NA
West Midlands,E12000005,Region,2020-03-08,4,NA,NA,29,NA,NA
East Midlands,E12000004,Region,2020-03-08,1,NA,NA,32,NA,NA
Yorkshire and The Humber,E12000003,Region,2020-03-08,3,NA,NA,29,NA,NA
North West,E12000002,Region,2020-03-08,5,NA,NA,47,NA,NA
Surrey,E10000030,Upper tier local authority,2020-03-08,2,NA,NA,8,NA,NA
Oxfordshire,E10000025,Upper tier local authority,2020-03-08,1,NA,NA,9,NA,NA
Kent,E10000016,Upper tier local authority,2020-03-08,1,NA,NA,7,NA,NA
Hertfordshire,E10000015,Upper tier local authority,2020-03-08,2,NA,NA,19,NA,NA
Hampshire,E10000014,Upper tier local authority,2020-03-08,1,NA,NA,10,NA,NA
Gloucestershire,E10000013,Upper tier local authority,2020-03-08,1,NA,NA,4,NA,NA
Devon,E10000008,Upper tier local authority,2020-03-08,1,NA,NA,20,NA,NA
Derbyshire,E10000007,Upper tier local authority,2020-03-08,1,NA,NA,8,NA,NA
Cumbria,E10000006,Upper tier local authority,2020-03-08,3,NA,NA,8,NA,NA
Buckinghamshire,E10000002,Upper tier local authority,2020-03-08,1,NA,NA,5,NA,NA
Westminster,E09000033,Upper tier local authority,2020-03-08,1,NA,NA,12,NA,NA
Wandsworth,E09000032,Upper tier local authority,2020-03-08,2,NA,NA,5,NA,NA
Tower Hamlets,E09000030,Upper tier local authority,2020-03-08,1,NA,NA,6,NA,NA
Southwark,E09000028,Upper tier local authority,2020-03-08,2,NA,NA,11,NA,NA
Kingston upon Thames,E09000021,Upper tier local authority,2020-03-08,1,NA,NA,2,NA,NA
Kensington and Chelsea,E09000020,Upper tier local authority,2020-03-08,2,NA,NA,19,NA,NA
Islington,E09000019,Upper tier local authority,2020-03-08,1,NA,NA,2,NA,NA
Hillingdon,E09000017,Upper tier local authority,2020-03-08,2,NA,NA,6,NA,NA
Haringey,E09000014,Upper tier local authority,2020-03-08,1,NA,NA,1,NA,NA
Hackney,E09000012,Upper tier local authority,2020-03-08,1,NA,NA,3,NA,NA
Enfield,E09000010,Upper tier local authority,2020-03-08,1,NA,NA,3,NA,NA
Ealing,E09000009,Upper tier local authority,2020-03-08,1,NA,NA,8,NA,NA
Camden,E09000007,Upper tier local authority,2020-03-08,2,NA,NA,6,NA,NA
Bromley,E09000006,Upper tier local authority,2020-03-08,1,NA,NA,2,NA,NA
Brent,E09000005,Upper tier local authority,2020-03-08,1,NA,NA,3,NA,NA
Barnet,E09000003,Upper tier local authority,2020-03-08,1,NA,NA,10,NA,NA
Barking and Dagenham,E09000002,Upper tier local authority,2020-03-08,1,NA,NA,2,NA,NA
Wolverhampton,E08000031,Upper tier local authority,2020-03-08,1,NA,NA,5,NA,NA
Coventry,E08000026,Upper tier local authority,2020-03-08,1,NA,NA,3,NA,NA
Birmingham,E08000025,Upper tier local authority,2020-03-08,1,NA,NA,4,NA,NA
Sheffield,E08000019,Upper tier local authority,2020-03-08,3,NA,NA,12,NA,NA
Wirral,E08000015,Upper tier local authority,2020-03-08,2,NA,NA,3,NA,NA
Shropshire,E06000051,Upper tier local authority,2020-03-08,1,NA,NA,2,NA,NA
Slough,E06000039,Upper tier local authority,2020-03-08,3,NA,NA,4,NA,NA
Reading,E06000038,Upper tier local authority,2020-03-08,1,NA,NA,1,NA,NA
South Gloucestershire,E06000025,Upper tier local authority,2020-03-08,1,NA,NA,1,NA,NA
England,E92000001,Nation,2020-03-07,47,47,0,393,391,2
South West,E12000009,Region,2020-03-07,2,NA,NA,46,NA,NA
South East,E12000008,Region,2020-03-07,4,NA,NA,58,NA,NA
London,E12000007,Region,2020-03-07,14,NA,NA,111,NA,NA
East of England,E12000006,Region,2020-03-07,3,NA,NA,28,NA,NA
West Midlands,E12000005,Region,2020-03-07,5,NA,NA,25,NA,NA
East Midlands,E12000004,Region,2020-03-07,4,NA,NA,31,NA,NA
Yorkshire and The Humber,E12000003,Region,2020-03-07,5,NA,NA,26,NA,NA
North West,E12000002,Region,2020-03-07,6,NA,NA,42,NA,NA
North East,E12000001,Region,2020-03-07,2,NA,NA,7,NA,NA
Suffolk,E10000029,Upper tier local authority,2020-03-07,1,NA,NA,1,NA,NA
Oxfordshire,E10000025,Upper tier local authority,2020-03-07,1,NA,NA,8,NA,NA
Nottinghamshire,E10000024,Upper tier local authority,2020-03-07,2,NA,NA,8,NA,NA
Northamptonshire,E10000021,Upper tier local authority,2020-03-07,1,NA,NA,6,NA,NA
Hertfordshire,E10000015,Upper tier local authority,2020-03-07,2,NA,NA,17,NA,NA
Cumbria,E10000006,Upper tier local authority,2020-03-07,1,NA,NA,5,NA,NA
Buckinghamshire,E10000002,Upper tier local authority,2020-03-07,1,NA,NA,4,NA,NA
Westminster,E09000033,Upper tier local authority,2020-03-07,2,NA,NA,11,NA,NA
Tower Hamlets,E09000030,Upper tier local authority,2020-03-07,1,NA,NA,5,NA,NA
Sutton,E09000029,Upper tier local authority,2020-03-07,1,NA,NA,3,NA,NA
Southwark,E09000028,Upper tier local authority,2020-03-07,1,NA,NA,9,NA,NA
Lewisham,E09000023,Upper tier local authority,2020-03-07,1,NA,NA,3,NA,NA
Lambeth,E09000022,Upper tier local authority,2020-03-07,2,NA,NA,5,NA,NA
Kensington and Chelsea,E09000020,Upper tier local authority,2020-03-07,1,NA,NA,17,NA,NA
Greenwich,E09000011,Upper tier local authority,2020-03-07,1,NA,NA,1,NA,NA
Ealing,E09000009,Upper tier local authority,2020-03-07,1,NA,NA,7,NA,NA
Croydon,E09000008,Upper tier local authority,2020-03-07,1,NA,NA,1,NA,NA
Camden,E09000007,Upper tier local authority,2020-03-07,1,NA,NA,4,NA,NA
Brent,E09000005,Upper tier local authority,2020-03-07,1,NA,NA,2,NA,NA
Leeds,E08000035,Upper tier local authority,2020-03-07,2,NA,NA,5,NA,NA
Wolverhampton,E08000031,Upper tier local authority,2020-03-07,3,NA,NA,4,NA,NA
Dudley,E08000027,Upper tier local authority,2020-03-07,1,NA,NA,1,NA,NA
Sunderland,E08000024,Upper tier local authority,2020-03-07,1,NA,NA,1,NA,NA
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-03-07,1,NA,NA,4,NA,NA
Sheffield,E08000019,Upper tier local authority,2020-03-07,3,NA,NA,9,NA,NA
Liverpool,E08000012,Upper tier local authority,2020-03-07,1,NA,NA,5,NA,NA
Oldham,E08000004,Upper tier local authority,2020-03-07,2,NA,NA,4,NA,NA
Bury,E08000002,Upper tier local authority,2020-03-07,1,NA,NA,4,NA,NA
Bolton,E08000001,Upper tier local authority,2020-03-07,1,NA,NA,3,NA,NA
Shropshire,E06000051,Upper tier local authority,2020-03-07,1,NA,NA,1,NA,NA
Brighton and Hove,E06000043,Upper tier local authority,2020-03-07,1,NA,NA,7,NA,NA
West Berkshire,E06000037,Upper tier local authority,2020-03-07,1,NA,NA,1,NA,NA
Torbay,E06000027,Upper tier local authority,2020-03-07,1,NA,NA,6,NA,NA
"Bristol, City of",E06000023,Upper tier local authority,2020-03-07,1,NA,NA,3,NA,NA
Nottingham,E06000018,Upper tier local authority,2020-03-07,1,NA,NA,3,NA,NA
England,E92000001,Nation,2020-03-06,73,73,0,346,344,2
South West,E12000009,Region,2020-03-06,11,NA,NA,44,NA,NA
South East,E12000008,Region,2020-03-06,16,NA,NA,54,NA,NA
London,E12000007,Region,2020-03-06,23,NA,NA,97,NA,NA
East of England,E12000006,Region,2020-03-06,5,NA,NA,25,NA,NA
West Midlands,E12000005,Region,2020-03-06,2,NA,NA,20,NA,NA
East Midlands,E12000004,Region,2020-03-06,7,NA,NA,27,NA,NA
Yorkshire and The Humber,E12000003,Region,2020-03-06,2,NA,NA,21,NA,NA
North West,E12000002,Region,2020-03-06,2,NA,NA,36,NA,NA
North East,E12000001,Region,2020-03-06,1,NA,NA,5,NA,NA
Surrey,E10000030,Upper tier local authority,2020-03-06,2,NA,NA,6,NA,NA
Somerset,E10000027,Upper tier local authority,2020-03-06,1,NA,NA,1,NA,NA
Oxfordshire,E10000025,Upper tier local authority,2020-03-06,3,NA,NA,7,NA,NA
Nottinghamshire,E10000024,Upper tier local authority,2020-03-06,2,NA,NA,6,NA,NA
North Yorkshire,E10000023,Upper tier local authority,2020-03-06,1,NA,NA,2,NA,NA
Northamptonshire,E10000021,Upper tier local authority,2020-03-06,2,NA,NA,5,NA,NA
Leicestershire,E10000018,Upper tier local authority,2020-03-06,1,NA,NA,4,NA,NA
Kent,E10000016,Upper tier local authority,2020-03-06,1,NA,NA,6,NA,NA
Hertfordshire,E10000015,Upper tier local authority,2020-03-06,4,NA,NA,15,NA,NA
Hampshire,E10000014,Upper tier local authority,2020-03-06,6,NA,NA,9,NA,NA
Essex,E10000012,Upper tier local authority,2020-03-06,1,NA,NA,5,NA,NA
Devon,E10000008,Upper tier local authority,2020-03-06,4,NA,NA,19,NA,NA
Derbyshire,E10000007,Upper tier local authority,2020-03-06,1,NA,NA,7,NA,NA
Buckinghamshire,E10000002,Upper tier local authority,2020-03-06,1,NA,NA,3,NA,NA
Westminster,E09000033,Upper tier local authority,2020-03-06,5,NA,NA,9,NA,NA
Waltham Forest,E09000031,Upper tier local authority,2020-03-06,1,NA,NA,2,NA,NA
Tower Hamlets,E09000030,Upper tier local authority,2020-03-06,1,NA,NA,4,NA,NA
Sutton,E09000029,Upper tier local authority,2020-03-06,1,NA,NA,2,NA,NA
Southwark,E09000028,Upper tier local authority,2020-03-06,2,NA,NA,8,NA,NA
Richmond upon Thames,E09000027,Upper tier local authority,2020-03-06,2,NA,NA,2,NA,NA
Merton,E09000024,Upper tier local authority,2020-03-06,2,NA,NA,3,NA,NA
Lambeth,E09000022,Upper tier local authority,2020-03-06,1,NA,NA,3,NA,NA
Havering,E09000016,Upper tier local authority,2020-03-06,2,NA,NA,2,NA,NA
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-03-06,2,NA,NA,3,NA,NA
Hackney,E09000012,Upper tier local authority,2020-03-06,1,NA,NA,2,NA,NA
Enfield,E09000010,Upper tier local authority,2020-03-06,1,NA,NA,2,NA,NA
Camden,E09000007,Upper tier local authority,2020-03-06,1,NA,NA,3,NA,NA
Barnet,E09000003,Upper tier local authority,2020-03-06,1,NA,NA,9,NA,NA
Coventry,E08000026,Upper tier local authority,2020-03-06,1,NA,NA,2,NA,NA
Liverpool,E08000012,Upper tier local authority,2020-03-06,1,NA,NA,4,NA,NA
Tameside,E08000008,Upper tier local authority,2020-03-06,1,NA,NA,1,NA,NA
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-03-06,1,NA,NA,3,NA,NA
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-03-06,2,NA,NA,5,NA,NA
Milton Keynes,E06000042,Upper tier local authority,2020-03-06,1,NA,NA,3,NA,NA
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-03-06,1,NA,NA,1,NA,NA
Slough,E06000039,Upper tier local authority,2020-03-06,1,NA,NA,1,NA,NA
Swindon,E06000030,Upper tier local authority,2020-03-06,1,NA,NA,2,NA,NA
Torbay,E06000027,Upper tier local authority,2020-03-06,1,NA,NA,5,NA,NA
"Bristol, City of",E06000023,Upper tier local authority,2020-03-06,1,NA,NA,2,NA,NA
"Herefordshire, County of",E06000019,Upper tier local authority,2020-03-06,1,NA,NA,1,NA,NA
Derby,E06000015,Upper tier local authority,2020-03-06,1,NA,NA,1,NA,NA
North Lincolnshire,E06000013,Upper tier local authority,2020-03-06,1,NA,NA,1,NA,NA
Darlington,E06000005,Upper tier local authority,2020-03-06,1,NA,NA,1,NA,NA
England,E92000001,Nation,2020-03-05,47,47,0,273,271,2
South West,E12000009,Region,2020-03-05,4,NA,NA,33,NA,NA
South East,E12000008,Region,2020-03-05,4,NA,NA,38,NA,NA
London,E12000007,Region,2020-03-05,14,NA,NA,74,NA,NA
East of England,E12000006,Region,2020-03-05,1,NA,NA,20,NA,NA
West Midlands,E12000005,Region,2020-03-05,6,NA,NA,18,NA,NA
East Midlands,E12000004,Region,2020-03-05,3,NA,NA,20,NA,NA
Yorkshire and The Humber,E12000003,Region,2020-03-05,2,NA,NA,19,NA,NA
North West,E12000002,Region,2020-03-05,10,NA,NA,34,NA,NA
North East,E12000001,Region,2020-03-05,2,NA,NA,4,NA,NA
Warwickshire,E10000031,Upper tier local authority,2020-03-05,2,NA,NA,7,NA,NA
Staffordshire,E10000028,Upper tier local authority,2020-03-05,1,NA,NA,4,NA,NA
Northamptonshire,E10000021,Upper tier local authority,2020-03-05,1,NA,NA,3,NA,NA
Leicestershire,E10000018,Upper tier local authority,2020-03-05,1,NA,NA,3,NA,NA
Lancashire,E10000017,Upper tier local authority,2020-03-05,2,NA,NA,4,NA,NA
Kent,E10000016,Upper tier local authority,2020-03-05,2,NA,NA,5,NA,NA
Hampshire,E10000014,Upper tier local authority,2020-03-05,1,NA,NA,3,NA,NA
Devon,E10000008,Upper tier local authority,2020-03-05,1,NA,NA,15,NA,NA
Cumbria,E10000006,Upper tier local authority,2020-03-05,2,NA,NA,4,NA,NA
Cambridgeshire,E10000003,Upper tier local authority,2020-03-05,1,NA,NA,2,NA,NA
Westminster,E09000033,Upper tier local authority,2020-03-05,1,NA,NA,4,NA,NA
Waltham Forest,E09000031,Upper tier local authority,2020-03-05,1,NA,NA,1,NA,NA
Tower Hamlets,E09000030,Upper tier local authority,2020-03-05,1,NA,NA,3,NA,NA
Southwark,E09000028,Upper tier local authority,2020-03-05,1,NA,NA,6,NA,NA
Kensington and Chelsea,E09000020,Upper tier local authority,2020-03-05,6,NA,NA,16,NA,NA
Hillingdon,E09000017,Upper tier local authority,2020-03-05,2,NA,NA,4,NA,NA
Ealing,E09000009,Upper tier local authority,2020-03-05,1,NA,NA,6,NA,NA
Barnet,E09000003,Upper tier local authority,2020-03-05,1,NA,NA,8,NA,NA
Wolverhampton,E08000031,Upper tier local authority,2020-03-05,1,NA,NA,1,NA,NA
Coventry,E08000026,Upper tier local authority,2020-03-05,1,NA,NA,1,NA,NA
Birmingham,E08000025,Upper tier local authority,2020-03-05,1,NA,NA,3,NA,NA
North Tyneside,E08000022,Upper tier local authority,2020-03-05,1,NA,NA,1,NA,NA
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-03-05,1,NA,NA,3,NA,NA
Sheffield,E08000019,Upper tier local authority,2020-03-05,2,NA,NA,6,NA,NA
Wigan,E08000010,Upper tier local authority,2020-03-05,1,NA,NA,4,NA,NA
Stockport,E08000007,Upper tier local authority,2020-03-05,1,NA,NA,2,NA,NA
Oldham,E08000004,Upper tier local authority,2020-03-05,1,NA,NA,2,NA,NA
Manchester,E08000003,Upper tier local authority,2020-03-05,2,NA,NA,4,NA,NA
Bolton,E08000001,Upper tier local authority,2020-03-05,1,NA,NA,2,NA,NA
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-03-05,2,NA,NA,2,NA,NA
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-03-05,1,NA,NA,3,NA,NA
Wokingham,E06000041,Upper tier local authority,2020-03-05,1,NA,NA,3,NA,NA
Nottingham,E06000018,Upper tier local authority,2020-03-05,1,NA,NA,2,NA,NA
